Zip,Median,Pop,Zipcode
19435,"77,051",73,19435
19436,"119,366",497,19436
19437,"119,366",877,19437
19438,"89,031","20,229",19438
19440,"65,133","17,506",19440
19442,"89,358",29,19442
19444,"105,643","10,393",19444
19446,"76,630","51,695",19446
19453,"108,347","1,526",19453
19454,"85,216","24,909",19454
19456,"108,347",538,19456
19457,"83,661",112,19457
19460,"86,420","33,506",19460
19462,"75,490","13,768",19462
19464,"58,938","42,326",19464
19465,"76,697","13,988",19465
19468,"77,802","21,284",19468
19472,"75,096",57,19472
19473,"75,249","12,007",19473
19474,"8,049",53,19474
19475,"34,025","5,001",19475
19477,"117,355",38,19477
19492,"79,781",265,19492
19501,"64,557","1,006",19501
19503,"64,751","1,133",19503
19504,"68,534","5,048",19504
19505,"65,790","3,217",19505
19506,"63,640","7,561",19506
19507,"56,731","3,414",19507
19508,"67,530","15,241",19508
19510,"63,599","5,225",19510
19511,"45,395",214,19511
19512,"59,680","17,026",19512
19518,"75,901","10,942",19518
19519,"64,434",70,19519
19520,"70,454","5,111",19520
19522,"67,994","13,956",19522
19523,"72,731",315,19523
19525,"82,983","10,003",19525
19526,"51,672","10,743",19526
19529,"70,687","3,046",19529
19530,"47,721","14,312",19530
19533,"66,362","6,706",19533
19534,"66,442","1,977",19534
19535,"87,639",13,19535
19536,"45,395",509,19536
19538,"45,395",72,19538
19539,"65,405","4,524",19539
19540,"69,418","11,045",19540
19541,"64,043","3,839",19541
19542,"74,537",56,19542
19543,"70,239","3,619",19543
19544,"60,557",190,19544
19545,"64,905",417,19545
19547,"60,544","4,143",19547
19549,"60,631",292,19549
19550,"60,557",703,19550
19551,"57,416","4,864",19551
19554,"58,015",350,19554
19555,"51,840","4,231",19555
19559,"56,370",358,19559
19560,"49,144","6,391",19560
19562,"60,601","2,377",19562
19564,"42,500",74,19564
19565,"67,631","7,836",19565
19567,"57,285","4,979",19567
19601,"27,083","31,057",19601
19602,"22,903","17,501",19602
19604,"36,013","23,867",19604
19605,"56,479","16,695",19605
19606,"63,895","30,039",19606
19607,"55,549","20,528",19607
19608,"67,201","16,918",19608
19609,"56,854","9,472",19609
19610,"64,613","14,530",19610
19611,"37,767","9,927",19611
19701,"79,420","39,194",19701
19702,"75,384","51,899",19702
19703,"54,595","14,471",19703
19706,"67,604","1,822",19706
19707,"114,869","16,483",19707
19709,"84,884","35,107",19709
19710,"116,935",41,19710
19711,"77,476","51,322",19711
19713,"54,836","30,408",19713
19716,"90,286","1,568",19716
19717,"26,741","3,770",19717
19720,"53,490","59,250",19720
19730,"64,632",451,19730
19731,"99,185",252,19731
19732,"134,514",25,19732
19733,"67,604",110,19733
19734,"88,359","11,651",19734
19735,"116,935",12,19735
19736,"118,676",32,19736
19801,"26,798","16,286",19801
19802,"31,384","19,183",19802
19803,"96,953","21,364",19803
19804,"50,561","17,944",19804
19805,"46,000","40,937",19805
19806,"71,671","9,560",19806
19807,"133,475","7,405",19807
19808,"71,470","38,442",19808
19809,"62,356","14,049",19809
19810,"83,287","25,011",19810
19901,"49,731","35,055",19901
19902,"49,250",283,19902
19904,"53,203","34,132",19904
19930,"68,956","2,768",19930
19931,"44,882",211,19931
19933,"50,770","8,535",19933
19934,"57,713","12,805",19934
19936,"48,287",302,19936
19938,"59,803","8,357",19938
19939,"50,566","5,979",19939
19940,"49,480","5,574",19940
19941,"43,982","2,522",19941
19943,"51,088","11,425",19943
19944,"63,864",620,19944
19945,"49,159","6,862",19945
19946,"58,542","4,420",19946
19947,"46,488","18,799",19947
19950,"52,978","6,951",19950
19951,"54,232","1,733",19951
19952,"50,085","10,220",19952
19953,"49,304","4,386",19953
19954,"57,570","1,464",19954
19955,"63,292",72,19955
19956,"47,449","15,500",19956
19958,"54,453","19,650",19958
19960,"55,287","6,295",19960
19962,"65,618","10,206",19962
19963,"53,110","19,206",19963
19964,"47,201","1,340",19964
19966,"48,540","24,601",19966
19967,"60,651",354,19967
19968,"54,222","9,549",19968
19970,"62,004","6,170",19970
19971,"56,702","12,385",19971
19973,"45,439","23,838",19973
19975,"57,779","8,253",19975
19977,"59,178","22,984",19977
19979,"56,771",632,19979
20001,"60,288","38,551",20001
20002,"61,221","52,365",20002
20003,"68,051","20,605",20003
20004,"118,357","1,611",20004
20005,"68,818","12,775",20005
20006,"12,103","3,222",20006
20007,"58,916","16,523",20007
20008,"93,842","27,525",20008
20009,"73,397","47,992",20009
20010,"58,574","30,138",20010
20011,"53,221","58,536",20011
20012,"82,011","13,414",20012
20015,"142,090","15,332",20015
20016,"138,566","32,519",20016
20017,"54,075","17,735",20017
20018,"52,547","16,894",20018
20019,"33,080","54,358",20019
20020,"34,504","49,864",20020
20024,"57,014","9,365",20024
20032,"34,183","35,653",20032
20036,"82,170","5,435",20036
20037,"60,051","14,636",20037
20052,"11,375",470,20052
20064,"40,536","1,890",20064
20105,"136,228","11,315",20105
20106,"73,043","5,142",20106
20109,"66,077","37,265",20109
20110,"79,914","43,876",20110
20111,"84,340","30,590",20111
20112,"136,332","25,833",20112
20115,"45,273","3,586",20115
20117,"105,688","2,524",20117
20118,"105,903",7,20118
20119,"95,408","3,946",20119
20120,"113,677","40,695",20120
20121,"96,547","27,988",20121
20124,"154,255","14,857",20124
20129,"116,964",618,20129
20130,"83,221",281,20130
20132,"114,663","15,900",20132
20135,"93,207","2,834",20135
20136,"115,421","28,498",20136
20137,"118,468","1,500",20137
20139,"100,000",217,20139
20141,"118,110","6,131",20141
20143,"146,250","1,216",20143
20144,"69,550",731,20144
20147,"124,031","54,086",20147
20148,"144,065","28,310",20148
20151,"116,507","21,374",20151
20152,"132,037","24,946",20152
20155,"115,136","29,411",20155
20158,"123,364","4,288",20158
20164,"87,106","37,747",20164
20165,"125,325","32,383",20165
20166,"97,670","9,519",20166
20169,"137,248","19,801",20169
20170,"103,613","41,236",20170
20171,"139,278","45,887",20171
20175,"118,062","27,169",20175
20176,"110,162","46,506",20176
20180,"115,514","6,549",20180
20181,"97,930","7,877",20181
20184,"56,796",387,20184
20186,"88,283","14,557",20186
20187,"102,892","15,252",20187
20190,"95,309","17,529",20190
20191,"98,503","29,128",20191
20194,"131,176","13,165",20194
20197,"118,233","1,840",20197
20198,"2,933",105,20198
20307,"56,736",353,20307
20317,"43,342",903,20317
20319,"79,297",84,20319
20373,"64,821",131,20373
20390,"92,656",584,20390
20535,"119,167",8,20535
20601,"90,813","22,021",20601
20602,"72,700","21,501",20602
20603,"100,239","20,034",20603
20606,"72,799",479,20606
20607,"115,219","7,117",20607
20608,"49,643",961,20608
20609,"72,799","1,013",20609
20611,"97,306",990,20611
20612,"118,781",220,20612
20613,"97,988","8,267",20613
20615,"104,000",415,20615
20616,"83,852","4,751",20616
20617,"105,451",847,20617
20618,"72,799",564,20618
20619,"86,935","6,870",20619
20620,"98,482",930,20620
20621,"82,600","1,022",20621
20622,"99,564","4,329",20622
20623,"112,767","2,707",20623
20624,"83,662","1,169",20624
20625,"74,881",821,20625
20626,"72,799",377,20626
20628,"87,410",457,20628
20629,"75,227",316,20629
20630,"98,482",292,20630
20632,"93,175",266,20632
20634,"75,579","4,590",20634
20636,"83,495","8,060",20636
20637,"112,000","4,043",20637
20639,"117,622","11,878",20639
20640,"69,114","8,487",20640
20645,"74,881",391,20645
20646,"91,924","15,851",20646
20650,"83,210","11,422",20650
20653,"70,669","18,155",20653
20657,"79,276","18,099",20657
20658,"73,500","1,001",20658
20659,"63,853","15,254",20659
20660,"87,762",64,20660
20662,"75,781","2,709",20662
20664,"75,937","2,823",20664
20667,"72,443",398,20667
20670,"53,869","2,837",20670
20674,"98,482",986,20674
20675,"116,950","1,439",20675
20676,"97,845","3,360",20676
20677,"100,042","1,849",20677
20678,"79,125","8,883",20678
20680,"87,410","1,001",20680
20684,"87,410","1,127",20684
20685,"96,118","5,487",20685
20686,"87,410",849,20686
20687,"87,410",343,20687
20688,"75,227","1,468",20688
20689,"110,705","1,496",20689
20690,"98,482",464,20690
20692,"98,482",825,20692
20693,"96,563",995,20693
20695,"104,251","5,415",20695
20701,"88,079",42,20701
20705,"73,669","21,320",20705
20706,"68,969","36,551",20706
20707,"75,802","25,724",20707
20708,"67,149","25,295",20708
20710,"46,938","7,998",20710
20711,"77,686","6,196",20711
20712,"51,230","9,211",20712
20714,"80,952","3,839",20714
20715,"103,051","25,226",20715
20716,"94,743","19,594",20716
20720,"107,766","14,679",20720
20721,"121,091","22,568",20721
20722,"52,329","5,253",20722
20723,"100,084","24,123",20723
20724,"34,606","6,724",20724
20732,"83,556","7,261",20732
20733,"90,847","2,733",20733
20735,"95,944","32,765",20735
20736,"108,578","7,565",20736
20737,"59,766","20,008",20737
20740,"65,607","22,353",20740
20742,"18,441","8,560",20742
20743,"57,609","39,782",20743
20744,"90,530","48,490",20744
20745,"60,379","28,245",20745
20746,"61,208","30,111",20746
20747,"58,507","39,769",20747
20748,"65,507","39,307",20748
20751,"90,436","2,322",20751
20754,"56,519","3,597",20754
20755,"64,412","9,904",20755
20758,"84,563",600,20758
20759,"160,076","2,048",20759
20762,"52,382","7,597",20762
20763,"85,536","2,509",20763
20764,"84,099","3,992",20764
20765,"120,987",381,20765
20769,"109,854","4,810",20769
20770,"67,747","22,223",20770
20772,"103,189","34,949",20772
20774,"94,962","33,305",20774
20776,"116,850","3,107",20776
20777,"160,589","2,715",20777
20778,"90,765","1,810",20778
20779,"84,563","1,050",20779
20781,"63,635","11,393",20781
20782,"59,089","28,373",20782
20783,"57,414","44,203",20783
20784,"58,582","27,921",20784
20785,"60,857","38,685",20785
20794,"67,441","11,324",20794
20812,"179,022",242,20812
20814,"131,960","25,055",20814
20815,"144,652","28,064",20815
20816,"166,729","15,314",20816
20817,"166,977","34,560",20817
20818,"179,022","1,988",20818
20832,"113,626","24,256",20832
20833,"147,100","6,832",20833
20837,"105,481","5,997",20837
20838,"149,779",278,20838
20839,"123,439",185,20839
20841,"130,883","2,458",20841
20842,"131,714","1,716",20842
20850,"105,204","31,443",20850
20851,"79,815","13,050",20851
20852,"95,287","35,752",20852
20853,"101,308","27,649",20853
20854,"185,451","48,926",20854
20855,"113,501","14,814",20855
20860,"120,261","1,523",20860
20861,"114,083","1,540",20861
20862,"179,280",290,20862
20866,"90,044","12,240",20866
20868,"130,281",662,20868
20871,"125,480","2,733",20871
20872,"107,482","11,938",20872
20874,"88,309","48,409",20874
20876,"93,751","21,735",20876
20877,"68,961","31,949",20877
20878,"117,975","56,351",20878
20879,"89,163","23,822",20879
20880,"94,861",616,20880
20882,"93,706","9,130",20882
20886,"83,971","30,263",20886
20895,"110,787","18,047",20895
20896,"114,635",854,20896
20899,"55,720",9,20899
20901,"87,899","34,705",20901
20902,"71,631","43,410",20902
20903,"58,165","20,997",20903
20904,"79,207","48,710",20904
20905,"119,331","17,313",20905
20906,"70,894","60,644",20906
20910,"79,329","35,150",20910
20912,"63,830","25,336",20912
21001,"53,979","18,974",21001
21005,"45,822","2,924",21005
21009,"81,691","23,933",21009
21010,"45,822",435,21010
21012,"100,952","21,571",21012
21013,"109,539","4,928",21013
21014,"85,553","33,531",21014
21015,"88,868","23,198",21015
21017,"79,631","6,143",21017
21028,"101,293","3,161",21028
21029,"168,030","7,959",21029
21030,"67,353","22,416",21030
21031,"83,799",59,21031
21032,"100,844","8,492",21032
21034,"70,890","3,426",21034
21035,"114,412","7,019",21035
21036,"186,125","1,646",21036
21037,"87,982","16,647",21037
21040,"57,319","22,254",21040
21042,"132,698","35,137",21042
21043,"100,293","32,248",21043
21044,"97,778","40,147",21044
21045,"92,117","37,212",21045
21046,"97,826","15,061",21046
21047,"97,282","10,783",21047
21048,"87,036","10,162",21048
21050,"91,241","14,104",21050
21051,"110,833",185,21051
21052,"68,102",312,21052
21053,"100,622","2,953",21053
21054,"105,779","9,256",21054
21056,"101,467",310,21056
21057,"85,965","4,495",21057
21060,"59,495","27,120",21060
21061,"62,408","50,215",21061
21071,"109,409",616,21071
21074,"80,387","13,250",21074
21075,"88,704","19,740",21075
21076,"93,840","8,921",21076
21077,"101,901",253,21077
21078,"67,821","15,859",21078
21082,"109,228",751,21082
21084,"96,559","7,380",21084
21085,"71,516","14,813",21085
21087,"84,036","5,324",21087
21090,"76,494","9,611",21090
21093,"88,854","34,053",21093
21102,"83,560","9,290",21102
21104,"113,219","4,043",21104
21105,"83,878",48,21105
21108,"102,811","17,308",21108
21111,"115,030","4,790",21111
21113,"88,403","20,632",21113
21114,"107,138","21,982",21114
21117,"82,242","42,227",21117
21120,"91,063","6,354",21120
21122,"88,237","57,154",21122
21128,"85,246","6,889",21128
21130,"59,150",214,21130
21131,"126,747","6,982",21131
21132,"86,068","2,330",21132
21133,"71,479","28,001",21133
21136,"82,649","29,778",21136
21140,"112,249","3,453",21140
21144,"92,178","28,419",21144
21146,"108,054","25,199",21146
21152,"93,530","5,714",21152
21153,"158,305",296,21153
21154,"77,428","6,226",21154
21155,"88,775","2,296",21155
21156,"80,455",437,21156
21157,"73,004","34,505",21157
21158,"76,216","18,316",21158
21160,"74,673","2,288",21160
21161,"93,566","5,349",21161
21162,"81,454","2,735",21162
21163,"103,699","3,852",21163
21201,"28,937","14,548",21201
21202,"15,615","14,160",21202
21204,"75,885","17,203",21204
21205,"29,050","18,272",21205
21206,"42,818","45,397",21206
21207,"50,404","48,764",21207
21208,"73,349","31,258",21208
21209,"75,583","23,928",21209
21210,"88,717","13,831",21210
21211,"48,519","16,888",21211
21212,"72,503","34,073",21212
21213,"34,289","38,750",21213
21214,"57,139","21,293",21214
21215,"36,969","65,216",21215
21216,"33,091","36,189",21216
21217,"25,169","42,208",21217
21218,"41,265","53,777",21218
21219,"59,541","9,170",21219
21220,"58,867","36,814",21220
21221,"53,030","42,356",21221
21222,"47,826","55,172",21222
21223,"28,463","31,070",21223
21224,"50,285","48,337",21224
21225,"38,485","31,268",21225
21226,"60,416","7,132",21226
21227,"52,493","33,832",21227
21228,"71,560","45,372",21228
21229,"41,621","50,025",21229
21230,"59,579","33,293",21230
21231,"49,767","15,782",21231
21234,"59,055","68,247",21234
21236,"69,682","38,548",21236
21237,"62,955","25,596",21237
21239,"50,941","28,969",21239
21244,"59,228","31,827",21244
21250,"11,964","2,409",21250
21252,"11,091","3,230",21252
21286,"74,787","18,614",21286
21401,"83,902","33,131",21401
21402,"102,894","4,841",21402
21403,"85,588","29,122",21403
21405,"142,250",566,21405
21409,"103,630","17,829",21409
21502,"39,161","43,963",21502
21520,"46,327","2,031",21520
21521,"36,701","1,405",21521
21522,"49,474",106,21522
21523,"41,892",264,21523
21524,"52,604",604,21524
21529,"52,604",582,21529
21531,"44,464","2,311",21531
21532,"40,298","15,182",21532
21536,"50,259","3,893",21536
21538,"41,892",742,21538
21539,"38,721","2,843",21539
21540,"36,649",81,21540
21541,"50,908","1,256",21541
21542,"44,028",516,21542
21543,"44,028",100,21543
21545,"50,077","2,073",21545
21550,"41,856","14,448",21550
21555,"9,573",480,21555
21557,"39,664","2,087",21557
21561,"47,288","2,631",21561
21562,"36,944","3,392",21562
21601,"62,057","18,296",21601
21607,"65,353",570,21607
21610,"50,760",406,21610
21612,"58,452",559,21612
21613,"40,843","16,388",21613
21617,"83,610","6,623",21617
21619,"71,071","5,321",21619
21620,"52,123","12,179",21620
21622,"61,317",595,21622
21623,"76,363","1,690",21623
21624,"49,538",122,21624
21626,"44,679",188,21626
21627,"44,679",25,21627
21628,"62,054",462,21628
21629,"68,403","8,022",21629
21631,"61,507","2,277",21631
21632,"41,049","5,644",21632
21634,"70,663",397,21634
21635,"57,130","1,772",21635
21636,"35,968",681,21636
21638,"82,921","3,973",21638
21639,"60,189","3,877",21639
21640,"11,191",258,21640
21641,"72,950",107,21641
21643,"50,270","5,157",21643
21644,"65,353",111,21644
21645,"50,859","1,090",21645
21647,"49,538",333,21647
21648,"70,663",314,21648
21649,"11,679",304,21649
21650,"57,130",225,21650
21651,"59,244","2,347",21651
21652,"58,452",160,21652
21653,"82,991",141,21653
21654,"62,112","1,467",21654
21655,"58,120","4,698",21655
21657,"70,212",507,21657
21658,"100,344","3,728",21658
21659,"3,178",89,21659
21660,"60,506","3,507",21660
21661,"45,005","2,786",21661
21662,"82,991",582,21662
21663,"60,142","3,472",21663
21664,"61,507",504,21664
21665,"49,538",251,21665
21666,"88,680","11,487",21666
21667,"50,760",299,21667
21668,"65,829","1,622",21668
21669,"70,663",225,21669
21671,"49,538",826,21671
21672,"44,679",305,21672
21673,"62,625","3,048",21673
21675,"44,679",149,21675
21676,"49,538",355,21676
21677,"70,663",398,21677
21678,"50,760","2,143",21678
21701,"74,184","32,687",21701
21702,"75,960","31,103",21702
21703,"76,040","26,268",21703
21704,"100,248","4,213",21704
21705,"53,510",132,21705
21710,"88,522","2,837",21710
21711,"65,833",984,21711
21713,"72,266","8,128",21713
21714,"101,364",40,21714
21716,"61,945","5,001",21716
21717,"81,458",67,21717
21718,"86,756",171,21718
21719,"59,683","1,536",21719
21722,"61,896","5,215",21722
21723,"140,830",502,21723
21727,"55,176","5,497",21727
21733,"70,836",830,21733
21737,"173,005","1,205",21737
21738,"144,524","2,361",21738
21740,"36,207","48,570",21740
21742,"56,961","22,072",21742
21750,"45,339","4,055",21750
21754,"119,797","5,916",21754
21755,"94,440","5,781",21755
21756,"69,996","2,577",21756
21757,"64,978","3,017",21757
21758,"78,296","3,859",21758
21762,"98,469",206,21762
21767,"59,917",816,21767
21769,"100,056","9,359",21769
21770,"108,952","5,139",21770
21771,"105,144","26,023",21771
21773,"86,041","5,069",21773
21774,"102,949","8,314",21774
21776,"81,083","5,536",21776
21777,"95,495","1,111",21777
21778,"70,125","1,042",21778
21779,"70,169",863,21779
21780,"68,112","1,773",21780
21781,"70,836",32,21781
21782,"66,881","3,930",21782
21783,"67,694","8,042",21783
21784,"100,580","34,915",21784
21787,"67,835","9,067",21787
21788,"72,598","10,801",21788
21790,"90,366",104,21790
21791,"77,948","5,182",21791
21793,"47,501","5,329",21793
